timestamp,temperature_c,ghi_w_m2,wind_speed_m_s,relative_humidity,ghi_clearsky_w_m2,cloud_cover_pct,solar_gain_tilted_w_m2,diurnal_mean_temp_c,diurnal_temp_range_c,diurnal_mean_temp_24h_c,solar_altitude_deg,solar_azimuth_deg
2021-01-01 00:00:00,-25.75,0.0,2.26,70.36,0.0,0.0,0.0,-20.12,17.52,-20.84,-17.282639473585533,106.47811857782429
2021-01-01 01:00:00,-25.88,0.0,2.27,68.08,0.0,0.0,0.0,-20.12,17.52,-20.84,-5.642789192065283,114.05758342566611
2021-01-01 02:00:00,-26.02,60.12,2.27,67.43,54.9,0.0,107.3,-20.12,17.52,-20.84,5.288929018371268,122.49341223495186
2021-01-01 03:00:00,-24.9,200.68,2.17,64.72,235.7,14.9,303.7,-20.12,17.52,-20.84,15.15580866079527,132.3112614894063
2021-01-01 04:00:00,-21.5,342.58,2.2,69.47,387.7,11.6,514.9,-20.12,17.52,-20.84,23.44936570935304,144.01471129424573
2021-01-01 05:00:00,-17.98,451.45,2.3,70.6,493.5,8.5,676.3,-20.12,17.52,-20.84,29.49564461896877,157.89110881245398
2021-01-01 06:00:00,-13.77,408.08,2.4,58.35,545.0,25.1,520.2,-20.12,17.52,-20.84,32.56574876560773,173.60972516522364
2021-01-01 07:00:00,-11.94,397.1,2.89,54.52,538.6,26.3,501.0,-20.12,17.52,-20.84,32.17715458318636,189.95888125810745
2021-01-01 08:00:00,-11.37,434.23,3.01,54.62,474.6,8.5,654.0,-20.12,17.52,-20.84,28.3960162873224,205.34638732845525
2021-01-01 09:00:00,-11.36,316.7,2.71,53.75,357.8,11.5,481.0,-20.12,17.52,-20.84,21.791033073493097,218.74412851623183
2021-01-01 10:00:00,-12.35,164.27,1.52,67.66,197.4,16.8,243.8,-20.12,17.52,-20.84,13.09862237168587,229.9952589740423
2021-01-01 11:00:00,-14.21,30.1,0.9,55.38,18.6,0.0,57.8,-20.12,17.52,-20.84,2.9596711478284297,239.4634582256051
2021-01-01 12:00:00,-16.37,0.0,0.29,54.78,0.0,0.0,0.0,-20.12,17.52,-20.84,-8.154126263059352,247.66607006088992
2021-01-01 13:00:00,-18.24,0.0,0.4,61.49,0.0,0.0,0.0,-20.12,17.52,-20.84,-19.913182139467274,255.1273106196968
2021-01-01 14:00:00,-19.72,0.0,0.93,68.16,0.0,0.0,0.0,-20.12,17.52,-20.84,-32.07981988309982,262.39813867234557
2021-01-01 15:00:00,-21.05,0.0,1.4,74.46,0.0,0.0,0.0,-20.12,17.52,-20.84,-44.45643935040742,270.2199066742125
2021-01-01 16:00:00,-22.34,0.0,1.71,80.99,0.0,0.0,0.0,-20.12,17.52,-20.84,-56.8100630176094,280.0295212095641
2021-01-01 17:00:00,-23.55,0.0,1.88,87.33,0.0,0.0,0.0,-20.12,17.52,-20.84,-68.63513536883342,295.9453064069145
2021-01-01 18:00:00,-24.69,0.0,1.96,93.43,0.0,0.0,0.0,-20.12,17.52,-20.84,-77.73865347543797,333.78861260072944
2021-01-01 19:00:00,-25.75,0.0,2.05,97.45,0.0,0.0,0.0,-20.12,17.52,-20.84,-76.27865686199134,321.894593696088
2021-01-01 20:00:00,-26.7,0.0,2.11,100.0,0.0,0.0,0.0,-20.12,17.52,-20.84,-66.13270177877045,291.4546152233801
2021-01-01 21:00:00,-27.5,0.0,2.16,100.0,0.0,0.0,0.0,-20.12,17.52,-20.84,-54.11005344315284,277.56835427531433
2021-01-01 22:00:00,-28.23,0.0,2.22,100.0,0.0,0.0,0.0,-20.12,17.52,-20.84,-41.724524861485854,268.3968901431846
2021-01-01 23:00:00,-28.88,0.0,2.31,100.0,0.0,0.0,0.0,-20.12,17.52,-20.84,-29.377068757504244,260.7818378720476
2021-01-02 00:00:00,-29.36,0.0,2.35,100.0,0.0,0.0,0.0,-20.52,18.84,-18.92,-17.329777698972535,106.35059343007028
2021-01-02 01:00:00,-29.77,0.0,2.41,100.0,0.0,0.0,0.0,-20.52,18.84,-18.92,-5.680527804817612,113.93198539931448
2021-01-02 02:00:00,-29.94,54.8,2.53,100.0,54.5,0.0,85.8,-20.52,18.84,-18.92,5.264134879021491,122.36468411044105
2021-01-02 03:00:00,-28.63,212.55,2.54,94.51,235.6,9.8,341.4,-20.52,18.84,-18.92,15.148261655797096,132.17622685205782
2021-01-02 04:00:00,-24.39,394.42,2.53,85.35,387.9,0.0,659.0,-20.52,18.84,-18.92,23.464052078916346,143.873294892437
2021-01-02 05:00:00,-20.45,515.47,2.6,87.5,494.2,0.0,832.7,-20.52,18.84,-18.92,29.537207218550872,157.7488837948091
2021-01-02 06:00:00,-16.11,611.7,1.85,77.48,546.2,0.0,978.2,-20.52,18.84,-18.92,32.63608664431058,173.4791627742391
2021-01-02 07:00:00,-12.53,566.53,1.76,62.51,540.2,0.0,900.7,-20.52,18.84,-18.92,32.27309456983491,189.85420749016185
2021-01-02 08:00:00,-11.42,459.1,1.83,60.19,476.6,3.7,715.7,-20.52,18.84,-18.92,28.51020144278184,205.2743870718957
2021-01-02 09:00:00,-11.1,327.38,1.44,58.06,360.1,9.1,508.2,-20.52,18.84,-18.92,21.91562466371531,218.7020886430479
2021-01-02 10:00:00,-11.43,172.65,0.41,60.61,199.8,13.6,266.7,-20.52,18.84,-18.92,13.227878863152187,229.9763698435709
2021-01-02 11:00:00,-13.01,30.02,0.62,58.56,20.4,0.0,52.0,-20.52,18.84,-18.92,3.09021452696769,239.4614648517324
2021-01-02 12:00:00,-15.05,0.0,0.96,58.65,0.0,1.4,0.0,-20.52,18.84,-18.92,-8.023996312526164,247.67674663875397
2021-01-02 13:00:00,-16.86,0.0,1.34,64.01,0.0,2.8,0.0,-20.52,18.84,-18.92,-19.7841299754827,255.14833526482698
2021-01-02 14:00:00,-18.52,0.0,1.67,70.92,0.0,4.2,0.0,-20.52,18.84,-18.92,-31.951833245177344,262.42855112331335
2021-01-02 15:00:00,-19.25,0.0,1.59,75.15,0.0,5.5,0.0,-20.52,18.84,-18.92,-44.3289267695179,270.2591434441047
2021-01-02 16:00:00,-19.29,0.0,1.36,78.79,0.0,6.9,0.0,-20.52,18.84,-18.92,-56.681754594343175,280.0735344010985
2021-01-02 17:00:00,-18.85,0.0,1.3,81.22,0.0,8.3,0.0,-20.52,18.84,-18.92,-68.50468353682305,295.95975189528616
2021-01-02 18:00:00,-18.71,0.0,1.55,85.74,0.0,9.7,0.0,-20.52,18.84,-18.92,-77.6234676018358,333.50052649461196
2021-01-02 19:00:00,-18.73,0.0,1.83,90.69,0.0,11.1,0.0,-20.52,18.84,-18.92,-76.26740647453607,322.4427433570766
2021-01-02 20:00:00,-18.5,0.0,1.97,93.43,0.0,12.5,0.0,-20.52,18.84,-18.92,-66.1736657022774,291.7612392075999
2021-01-02 21:00:00,-17.95,0.0,1.93,94.63,0.0,13.8,0.0,-20.52,18.84,-18.92,-54.16434651813182,277.7710255554555
2021-01-02 22:00:00,-17.46,0.0,1.95,95.31,0.0,15.2,0.0,-20.52,18.84,-18.92,-41.78086241393513,268.55476379438306
2021-01-02 23:00:00,-16.83,0.0,1.76,95.18,0.0,16.6,0.0,-20.52,18.84,-18.92,-29.430479523750673,260.9185874105772
2021-01-03 00:00:00,-16.37,0.0,1.44,95.05,0.0,18.0,0.0,-13.4,12.9,-13.0,-17.372580842261232,106.2174581067687
2021-01-03 01:00:00,-16.03,0.0,1.02,94.64,0.0,19.4,0.0,-13.4,12.9,-13.0,-5.713598060890187,113.80139026632718
2021-01-03 02:00:00,-15.68,42.92,0.7,94.71,54.2,20.8,51.1,-13.4,12.9,-13.0,5.244433952350803,122.23148756400248
2021-01-03 03:00:00,-14.66,170.65,0.71,94.5,235.6,27.6,220.2,-13.4,12.9,-13.0,15.14629877271365,132.03732333939638
2021-01-03 04:00:00,-12.27,313.02,1.18,89.27,388.3,19.4,434.0,-13.4,12.9,-13.0,23.484827102316018,143.72886901711266
2021-01-03 05:00:00,-9.26,428.17,1.81,80.35,495.0,13.5,613.9,-13.4,12.9,-13.0,29.58526851280468,157.60496699988488
2021-01-03 06:00:00,-7.57,492.83,3.17,73.61,547.5,10.0,718.8,-13.4,12.9,-13.0,32.71307308813855,173.3487326524919
2021-01-03 07:00:00,-7.03,413.75,3.73,69.92,541.9,23.6,534.7,-13.4,12.9,-13.0,32.37543719212571,189.7516781037589
2021-01-03 08:00:00,-6.95,274.33,2.46,66.33,478.7,42.7,297.9,-13.4,12.9,-13.0,28.63017770821389,205.20619751198058
2021-01-03 09:00:00,-7.41,245.02,2.73,68.38,362.4,32.4,296.1,-13.4,12.9,-13.0,22.045212128722405,218.66492335872476
2021-01-03 10:00:00,-8.35,131.93,1.09,80.16,202.3,34.8,156.0,-13.4,12.9,-13.0,13.361332849527209,229.96294491894128
2021-01-03 11:00:00,-9.74,27.48,0.79,86.08,22.3,0.0,38.5,-13.4,12.9,-13.0,3.22425177685869,239.46530212730164
2021-01-03 12:00:00,-11.28,0.0,1.52,90.74,0.0,0.9,0.0,-13.4,12.9,-13.0,-7.890947892940613,247.69360575611964
2021-01-03 13:00:00,-12.18,0.0,1.63,94.96,0.0,1.9,0.0,-13.4,12.9,-13.0,-19.652598448265678,255.17603888870843
2021-01-03 14:00:00,-12.61,0.0,1.39,96.94,0.0,2.8,0.0,-13.4,12.9,-13.0,-31.82165910133841,262.4664467827188
2021-01-03 15:00:00,-13.17,0.0,1.31,98.67,0.0,3.7,0.0,-13.4,12.9,-13.0,-44.199332099761946,270.3072307061749
2021-01-03 16:00:00,-13.88,0.0,1.53,99.66,0.0,4.6,0.0,-13.4,12.9,-13.0,-56.55116400761972,280.1288607795651
2021-01-03 17:00:00,-14.39,0.0,1.88,98.56,0.0,5.6,0.0,-13.4,12.9,-13.0,-68.37106314616119,295.99032631693115
2021-01-03 18:00:00,-15.05,0.0,2.21,97.92,0.0,6.5,0.0,-13.4,12.9,-13.0,-77.50224027767054,333.2344144272554
2021-01-03 19:00:00,-15.65,0.0,2.21,97.5,0.0,7.4,0.0,-13.4,12.9,-13.0,-76.24876285004837,323.0017447789054
2021-01-03 20:00:00,-16.49,0.0,2.14,99.59,0.0,8.3,0.0,-13.4,12.9,-13.0,-66.20947393159736,292.08135075025973
2021-01-03 21:00:00,-17.55,0.0,2.14,100.0,0.0,9.3,0.0,-13.4,12.9,-13.0,-54.21434760786481,277.98367151968716
2021-01-03 22:00:00,-18.65,0.0,2.15,100.0,0.0,10.2,0.0,-13.4,12.9,-13.0,-41.83313749127276,268.7204247126625
2021-01-03 23:00:00,-19.85,0.0,2.24,100.0,0.0,11.1,0.0,-13.4,12.9,-13.0,-29.47977301586514,261.0618021129137
2021-01-04 00:00:00,-20.93,0.0,2.35,100.0,0.0,12.0,0.0,-16.5,14.01,-16.62,-17.41098002836784,106.07878184351071
2021-01-04 01:00:00,-21.96,0.0,2.48,100.0,0.0,13.0,0.0,-16.5,14.01,-16.62,-5.74194355240011,113.66586571898638
2021-01-04 02:00:00,-22.67,46.42,2.56,100.0,53.9,13.9,59.7,-16.5,14.01,-16.62,5.2298695253226235,122.09389014571663
2021-01-04 03:00:00,-21.44,200.35,2.49,100.0,235.6,15.0,301.9,-16.5,14.01,-16.62,15.149949294864864,131.89461832720687
2021-01-04 04:00:00,-17.29,365.0,2.9,95.12,388.8,6.1,574.7,-16.5,14.01,-16.62,23.511705484736808,143.5815000232865
2021-01-04 05:00:00,-13.49,483.77,3.11,86.71,495.9,2.5,753.8,-16.5,14.01,-16.62,29.639828696726052,157.45942409568642
2021-01-04 06:00:00,-10.35,600.0,3.05,74.62,548.9,0.0,956.5,-16.5,14.01,-16.62,32.7966937800073,173.21850355491458
2021-01-04 07:00:00,-9.53,550.95,2.87,71.42,543.7,0.0,862.1,-16.5,14.01,-16.62,32.4841524120019,189.65136807178843
2021-01-04 08:00:00,-9.49,460.85,2.24,70.11,480.8,4.2,713.7,-16.5,14.01,-16.62,28.755898424895314,205.141894568293
2021-01-04 09:00:00,-9.61,332.5,1.17,68.4,364.8,8.9,515.3,-16.5,14.01,-16.62,22.179734212530665,218.63269961349678
2021-01-04 10:00:00,-10.05,167.2,1.21,72.2,204.8,18.4,242.3,-16.5,14.01,-16.62,13.498912829389967,229.95503604932753
2021-01-04 11:00:00,-12.25,27.2,1.78,82.61,24.2,0.0,35.3,-16.5,14.01,-16.62,3.3617057070241505,239.47500545695974
2021-01-04 12:00:00,-14.02,0.0,1.92,78.4,0.0,1.1,0.0,-16.5,14.01,-16.62,-7.7550602059480225,247.71666690252857
2021-01-04 13:00:00,-14.55,0.0,1.79,79.63,0.0,2.1,0.0,-16.5,14.01,-16.62,-19.518666038452356,255.21042497420294
2021-01-04 14:00:00,-15.01,0.0,1.8,81.42,0.0,3.2,0.0,-16.5,14.01,-16.62,-31.689373163854743,262.5118104244626
2021-01-04 15:00:00,-15.77,0.0,1.88,84.32,0.0,4.3,0.0,-16.5,14.01,-16.62,-44.067726780015775,270.3641257648372
2021-01-04 16:00:00,-16.65,0.0,1.84,88.85,0.0,5.3,0.0,-16.5,14.01,-16.62,-56.41835820153223,280.1954050838172
2021-01-04 17:00:00,-17.58,0.0,1.86,94.74,0.0,6.4,0.0,-16.5,14.01,-16.62,-68.23434417648258,296.03681184668386
2021-01-04 18:00:00,-18.67,0.0,2.07,100.0,0.0,7.5,0.0,-16.5,14.01,-16.62,-77.37508239383392,332.9903127904592
2021-01-04 19:00:00,-19.68,0.0,2.36,100.0,0.0,8.5,0.0,-16.5,14.01,-16.62,-76.22262763460141,323.5703791120232
2021-01-04 20:00:00,-20.24,0.0,2.43,100.0,0.0,9.6,0.0,-16.5,14.01,-16.62,-66.23999225267374,292.4146582586984
2021-01-04 21:00:00,-21.27,0.0,2.71,100.0,0.0,10.6,0.0,-16.5,14.01,-16.62,-54.25994442446011,278.20616494498927
2021-01-04 22:00:00,-22.9,0.0,3.18,100.0,0.0,11.7,0.0,-16.5,14.01,-16.62,-41.88125496261203,268.8937851880665
2021-01-04 23:00:00,-23.5,0.0,3.28,100.0,0.0,12.8,0.0,-16.5,14.01,-16.62,-29.524867860636913,261.2114076966402
2021-01-05 00:00:00,-23.08,0.0,3.2,100.0,0.0,13.8,0.0,-15.44,15.27,-13.78,-17.44490751790325,105.93463623848503
2021-01-05 01:00:00,-22.37,0.0,3.1,100.0,0.0,14.9,0.0,-15.44,15.27,-13.78,-5.765509316367333,113.52548090594904
2021-01-05 02:00:00,-21.93,45.17,2.97,99.71,53.8,16.0,56.6,-15.44,15.27,-13.78,5.220483220853931,121.95196011932195
2021-01-05 03:00:00,-19.84,189.82,2.59,93.15,235.8,19.5,270.2,-15.44,15.27,-13.78,15.159240734092906,131.74817925394723
2021-01-05 04:00:00,-15.8,345.3,2.73,88.07,389.4,11.3,518.3,-15.44,15.27,-13.78,23.544700181835285,143.43125383088176
2021-01-05 05:00:00,-12.12,465.65,2.47,82.42,497.0,6.3,706.2,-15.44,15.27,-13.78,29.70088634131164,157.3123201698027
2021-01-05 06:00:00,-9.11,476.5,2.32,75.57,550.3,13.4,674.3,-15.44,15.27,-13.78,32.88693289706055,173.0885440130203
2021-01-05 07:00:00,-7.95,355.4,2.67,72.98,545.6,34.9,411.7,-15.44,15.27,-13.78,32.599208679311076,189.55335266461907
2021-01-05 08:00:00,-7.81,300.62,2.29,72.0,483.1,37.8,340.6,-15.44,15.27,-13.78,28.887315361415638,205.08155449345747
2021-01-05 09:00:00,-8.15,232.15,1.93,73.8,367.4,36.8,267.6,-15.44,15.27,-13.78,22.319128164117938,218.60548416707803
2021-01-05 10:00:00,-9.06,114.03,1.45,85.81,207.5,45.0,121.7,-15.44,15.27,-13.78,13.640546094346218,229.9526942100778
2021-01-05 11:00:00,-10.51,21.73,1.37,90.81,26.3,17.3,23.2,-15.44,15.27,-13.78,3.502498365720671,239.4906087890318
2021-01-05 12:00:00,-11.63,0.0,1.57,92.56,0.0,19.7,0.0,-15.44,15.27,-13.78,-7.616412678839373,247.7459476590745
2021-01-05 13:00:00,-12.15,0.0,1.29,94.9,0.0,22.0,0.0,-15.44,15.27,-13.78,-19.38241086023871,255.25149470175882
2021-01-05 14:00:00,-12.79,0.0,1.43,97.29,0.0,24.4,0.0,-15.44,15.27,-13.78,-31.55505012490849,262.56462406906985
2021-01-05 15:00:00,-13.29,0.0,1.42,98.38,0.0,26.8,0.0,-15.44,15.27,-13.78,-43.9341804691394,270.4297824502427
2021-01-05 16:00:00,-13.47,0.0,1.37,98.49,0.0,29.1,0.0,-15.44,15.27,-13.78,-56.28340137484318,280.273066923094
2021-01-05 17:00:00,-13.65,0.0,1.43,98.57,0.0,31.5,0.0,-15.44,15.27,-13.78,-68.09459257519758,296.09897907388245
2021-01-05 18:00:00,-13.49,0.0,1.19,98.09,0.0,33.8,0.0,-15.44,15.27,-13.78,-77.24210258518025,332.768184078932
2021-01-05 19:00:00,-13.5,0.0,0.54,98.6,0.0,36.2,0.0,-15.44,15.27,-13.78,-76.18891006057645,324.14739329894184
2021-01-05 20:00:00,-14.54,0.0,1.09,100.0,0.0,38.6,0.0,-15.44,15.27,-13.78,-66.2650867315067,292.76084423448617
2021-01-05 21:00:00,-14.57,0.0,1.24,99.96,0.0,40.9,0.0,-15.44,15.27,-13.78,-54.30102455431058,278.4383676017787
2021-01-05 22:00:00,-14.54,0.0,0.89,99.68,0.0,43.3,0.0,-15.44,15.27,-13.78,-41.92511999588574,269.07475157921954
2021-01-05 23:00:00,-15.31,0.0,1.24,100.0,0.0,45.6,0.0,-15.44,15.27,-13.78,-29.56568343416391,261.36732622006343
2021-01-06 00:00:00,-15.01,0.0,0.48,100.0,0.0,48.0,0.0,-21.67,23.86,-19.12,-17.47429678779127,105.78509523122402
2021-01-06 01:00:00,-15.17,0.0,0.57,99.99,0.0,50.4,0.0,-21.67,23.86,-19.12,-5.784241896683463,113.38030640275986
2021-01-06 02:00:00,-15.26,25.38,0.73,99.23,53.7,52.7,25.4,-21.67,23.86,-19.12,5.216314951188696,121.8057664307838
2021-01-06 03:00:00,-14.15,111.95,1.56,95.97,236.1,52.6,113.4,-21.67,23.86,-19.12,15.17419879651817,131.59807359153436
2021-01-06 04:00:00,-11.7,199.02,3.54,87.32,390.1,49.0,206.3,-21.67,23.86,-19.12,23.583822374758405,143.27819589969673
2021-01-06 05:00:00,-10.14,273.08,5.24,78.11,498.1,45.2,290.2,-21.67,23.86,-19.12,29.768438375094284,157.16371970942714
2021-01-06 06:00:00,-9.74,267.1,6.41,69.38,551.9,51.6,271.3,-21.67,23.86,-19.12,32.983773096492854,172.9589223235337
2021-01-06 07:00:00,-9.82,230.85,6.78,65.59,547.6,57.8,227.4,-21.67,23.86,-19.12,32.72057291972315,189.45770744646077
2021-01-06 08:00:00,-10.14,342.02,6.6,62.76,485.4,29.5,419.3,-21.67,23.86,-19.12,29.024378705059423,205.02525386223232
2021-01-06 09:00:00,-10.73,261.98,6.01,61.19,370.0,29.2,326.8,-21.67,23.86,-19.12,22.463329737980736,218.58334356256813
2021-01-06 10:00:00,-12.28,134.77,3.83,72.12,210.2,35.9,157.3,-21.67,23.86,-19.12,13.786158742197628,229.95596947101694
2021-01-06 11:00:00,-15.92,28.35,3.12,67.56,28.4,0.2,34.6,-21.67,23.86,-19.12,3.6465510641387846,239.51214459189242
2021-01-06 12:00:00,-18.02,0.0,2.83,54.63,0.0,0.3,0.0,-21.67,23.86,-19.12,-7.475084933851209,247.78146369307046
2021-01-06 13:00:00,-19.27,0.0,2.68,57.34,0.0,0.4,0.0,-21.67,23.86,-19.12,-19.24391062970407,255.2992469708938
2021-01-06 14:00:00,-20.51,0.0,2.66,64.6,0.0,0.5,0.0,-21.67,23.86,-19.12,-31.418763630120132,262.62486704449657
2021-01-06 15:00:00,-21.88,0.0,2.7,74.86,0.0,0.6,0.0,-21.67,23.86,-19.12,-43.79876103286103,270.5041512477515
2021-01-06 16:00:00,-23.6,0.0,2.9,87.33,0.0,0.7,0.0,-21.67,23.86,-19.12,-56.14635499521805,280.361741074285
2021-01-06 17:00:00,-25.24,0.0,3.09,100.0,0.0,0.8,0.0,-21.67,23.86,-19.12,-67.95187031858016,296.17658804078405
2021-01-06 18:00:00,-26.67,0.0,3.18,100.0,0.0,0.9,0.0,-21.67,23.86,-19.12,-77.10340693845411,332.5679221376181
2021-01-06 19:00:00,-28.02,0.0,3.23,100.0,0.0,1.0,0.0,-21.67,23.86,-19.12,-76.14752749263278,324.73150769775197
2021-01-06 20:00:00,-29.35,0.0,3.26,100.0,0.0,1.1,0.0,-21.67,23.86,-19.12,-66.2846241099223,293.11956532751145
2021-01-06 21:00:00,-30.59,0.0,3.21,100.0,0.0,1.1,0.0,-21.67,23.86,-19.12,-54.33747566812523,278.68013014984183
2021-01-06 22:00:00,-32.01,0.0,3.23,100.0,0.0,1.2,0.0,-21.67,23.86,-19.12,-41.964638198535674,269.2632242782146
2021-01-06 23:00:00,-33.6,0.0,3.34,100.0,0.0,1.3,0.0,-21.67,23.86,-19.12,-29.602139966529595,261.529476085002
2021-01-07 00:00:00,-35.1,0.0,3.52,100.0,0.0,1.4,0.0,-23.93,24.82,-21.52,-17.499082614745827,105.63023507684952
2021-01-07 01:00:00,-36.22,0.0,3.6,100.0,0.0,1.5,0.0,-23.93,24.82,-21.52,-5.798089408368257,113.23041417945522
2021-01-07 02:00:00,-36.34,52.85,3.54,100.0,53.7,1.6,79.4,-23.93,24.82,-21.52,5.217402869282234,121.6553786748011
2021-01-07 03:00:00,-33.29,219.65,3.49,97.54,236.5,7.1,361.2,-23.93,24.82,-21.52,15.194847346463062,131.44436881433333
2021-01-07 04:00:00,-27.69,401.33,4.17,85.38,390.9,0.0,669.3,-23.93,24.82,-21.52,23.62908144349478,143.1223912023665
2021-01-07 05:00:00,-22.97,547.67,3.84,89.43,499.4,0.0,888.9,-23.93,24.82,-21.52,29.84248006431659,157.01368657911348
2021-01-07 06:00:00,-17.59,584.38,3.46,76.96,553.6,0.0,921.4,-23.93,24.82,-21.52,33.087195500411006,172.82970653509938
2021-01-07 07:00:00,-13.66,477.4,3.76,61.87,549.7,13.2,675.9,-23.93,24.82,-21.52,32.84821052200395,189.36450827034005
2021-01-07 08:00:00,-12.02,360.25,4.12,58.85,487.9,26.2,456.4,-23.93,24.82,-21.52,29.167037052904483,204.97306955884778
2021-01-07 09:00:00,-11.52,273.48,4.15,57.88,372.6,26.6,350.5,-23.93,24.82,-21.52,22.612273194936467,218.56634409802953
2021-01-07 10:00:00,-12.44,144.68,2.7,71.33,213.0,32.1,176.2,-23.93,24.82,-21.52,13.935675690784572,229.96491096249105
2021-01-07 11:00:00,-15.18,27.7,2.5,60.72,30.6,9.6,31.9,-23.93,24.82,-21.52,3.7937844013711137,239.5396438285095
2021-01-07 12:00:00,-17.89,0.0,2.8,51.65,0.0,9.4,0.0,-23.93,24.82,-21.52,-7.33115675694682,247.82322875115335
2021-01-07 13:00:00,-18.74,0.0,2.64,47.98,0.0,9.1,0.0,-23.93,24.82,-21.52,-19.103242633140685,255.3536784198419
2021-01-07 14:00:00,-19.43,0.0,2.53,47.83,0.0,8.9,0.0,-23.93,24.82,-21.52,-31.28058625285763,262.692516043827
2021-01-07 15:00:00,-20.4,0.0,2.64,51.54,0.0,8.7,0.0,-23.93,24.82,-21.52,-43.661534532579616,270.58717942078965
2021-01-07 16:00:00,-21.11,0.0,2.78,55.17,0.0,8.4,0.0,-23.93,24.82,-21.52,-56.00727781742188,280.46131776217175
2021-01-07 17:00:00,-21.58,0.0,2.98,59.81,0.0,8.2,0.0,-23.93,24.82,-21.52,-67.80623548298713,296.26938922012147
2021-01-07 18:00:00,-21.59,0.0,3.11,64.04,0.0,7.9,0.0,-23.93,24.82,-21.52,-76.95909875004925,332.389357518353
2021-01-07 19:00:00,-21.21,0.0,3.43,66.75,0.0,7.7,0.0,-23.93,24.82,-21.52,-76.09840591344403,325.3214240742786
2021-01-07 20:00:00,-20.27,0.0,3.09,64.62,0.0,7.5,0.0,-23.93,24.82,-21.52,-66.29847221492751,293.4904525360316
2021-01-07 21:00:00,-20.02,0.0,3.07,61.24,0.0,7.2,0.0,-23.93,24.82,-21.52,-54.36918574018232,278.93129206873874
2021-01-07 22:00:00,-19.92,0.0,3.05,56.18,0.0,7.0,0.0,-23.93,24.82,-21.52,-41.9997157639233,269.4590976894652
2021-01-07 23:00:00,-20.36,0.0,3.34,53.94,0.0,6.7,0.0,-23.93,24.82,-21.52,-29.634158650360565,261.697772047021
2021-01-08 00:00:00,-19.85,0.0,3.29,50.48,0.0,6.5,0.0,-17.61,14.42,-19.11,-17.519201161538362,105.47013431561433
2021-01-08 01:00:00,-19.16,0.0,3.09,48.1,0.0,6.2,0.0,-17.61,14.42,-19.11,-5.807001604068551,113.07587756514074
2021-01-08 02:00:00,-19.39,50.58,3.26,47.49,53.8,6.0,71.5,-17.61,14.42,-19.11,5.223783318229,121.50086705917202
2021-01-08 03:00:00,-18.35,172.8,3.47,55.34,236.9,27.1,223.3,-17.61,14.42,-19.11,15.22120836857199,131.2871323662843
2021-01-08 04:00:00,-13.87,313.35,3.96,62.3,391.8,20.0,429.2,-17.61,14.42,-19.11,23.680484938587973,142.9639041952577
2021-01-08 05:00:00,-11.11,106.65,6.87,53.25,500.8,78.7,101.9,-17.61,14.42,-19.11,29.92300499177742,156.8622839961982
2021-01-08 06:00:00,-10.52,181.45,8.74,56.85,555.4,67.3,174.4,-17.61,14.42,-19.11,33.19717967977928,172.7009644329911
2021-01-08 07:00:00,-10.4,121.18,9.37,58.8,551.9,78.0,115.7,-17.61,14.42,-19.11,32.98208532470585,189.2738312715931
2021-01-08 08:00:00,-10.78,268.3,9.4,60.82,490.4,45.3,284.8,-17.61,14.42,-19.11,29.315237402724186,204.92507876245534
2021-01-08 09:00:00,-11.46,254.3,8.4,64.66,375.4,32.3,306.4,-17.61,14.42,-19.11,22.765891303291436,218.55455179559087
2021-01-08 10:00:00,-12.8,133.43,5.31,74.84,215.8,38.2,151.8,-17.61,14.42,-19.11,14.089020692639679,229.97956683904152
2021-01-08 11:00:00,-16.77,31.6,4.45,79.48,33.0,4.1,38.9,-17.61,14.42,-19.11,3.944118290285483,239.57313592907957
2021-01-08 12:00:00,-20.44,0.0,3.77,75.13,0.0,3.9,0.0,-17.61,14.42,-19.11,-7.184708065946418,247.87125465075098
2021-01-08 13:00:00,-21.28,0.0,3.12,76.46,0.0,3.6,0.0,-17.61,14.42,-19.11,-18.960483695252805,255.4147834432731
2021-01-08 14:00:00,-22.34,0.0,3.02,80.31,0.0,3.3,0.0,-17.61,14.42,-19.11,-31.1405894691681,262.7675451797454
2021-01-08 15:00:00,-23.22,0.0,3.04,80.2,0.0,3.0,0.0,-17.61,14.42,-19.11,-43.52256521586907,270.6788111269789
2021-01-08 16:00:00,-23.95,0.0,3.1,79.56,0.0,2.8,0.0,-17.61,14.42,-19.11,-55.86622590509864,280.5716829226956
2021-01-08 17:00:00,-24.39,0.0,3.08,78.96,0.0,2.5,0.0,-17.61,14.42,-19.11,-67.657742325134,296.37712443221176
2021-01-08 18:00:00,-24.74,0.0,3.04,78.88,0.0,2.2,0.0,-17.61,14.42,-19.11,-76.8092783315695,332.23226286446635
2021-01-08 19:00:00,-24.82,0.0,2.92,82.43,0.0,1.9,0.0,-17.61,14.42,-19.11,-76.04148034300741,325.915833846344
2021-01-08 20:00:00,-24.73,0.0,2.67,87.44,0.0,1.7,0.0,-17.61,14.42,-19.11,-66.30650037967426,293.8731115605047
2021-01-08 21:00:00,-24.77,0.0,2.36,96.43,0.0,1.4,0.0,-17.61,14.42,-19.11,-54.39604327635038,279.19168162532293
2021-01-08 22:00:00,-24.8,0.0,2.08,100.0,0.0,1.1,0.0,-17.61,14.42,-19.11,-42.030259623268435,269.66226022346996
